OrderID,ProductCategory,ProductID,Supplier,OriginCountry,DestinationCity,ShippingMode,OrderDate,ShipDate,DeliveryDate,PromisedDate,OrderStatus,UnitsOrdered,UnitCost,UnitPrice,ManufacturingCost,TransportationCost,DamagedUnits,ReturnStatus,SatisfactionScore
10607,Home Goods,HG-593,Supplier C,USA,Chicago,Land,12/25/2024,12/29/2024,1/5/2025,1/9/2025,Delivered,412,68.31,168.76,28143.72,1266.47,0,No,5
10608,Home Goods,HG-753,Supplier B,Germany,Houston,Air,7/9/2024,7/10/2024,7/15/2024,7/19/2024,Delivered,219,36.98,55.62,8098.62,607.4,0,No,5
10609,Apparel,SKU-1750,Supplier A,Germany,Phoenix,Sea,4/24/2024,4/25/2024,5/24/2024,5/27/2024,Delivered,257,30.52,67.07,7843.64,235.31,0,No,5
10610,Electronics,Model-D274,Supplier B,Germany,New York,Express,10/26/2023,10/29/2023,11/1/2023,10/31/2023,Delayed,126,11.34,24.84,1428.84,142.88,0,Yes,3
10611,Apparel,SKU-6533,Global Imports,USA,Los Angeles,Land,1/28/2025,1/29/2025,,2/8/2025,Cancelled,456,65.61,133.17,29918.16,1346.32,0,No,
10612,Apparel,SKU-6533,National Logistics,Vietnam,Chicago,Air,8/29/2024,9/2/2024,9/8/2024,9/10/2024,Delivered,442,26.14,47.33,11553.88,866.54,0,No,5
10613,Apparel,SKU-2885,Supplier B,Vietnam,Houston,Air,3/18/2024,3/23/2024,3/25/2024,3/28/2024,Delivered,424,96.38,205.58,40865.12,3064.88,0,No,5
10614,Home Goods,HG-723,Supplier C,Vietnam,Phoenix,Express,9/28/2025,9/29/2025,10/2/2025,10/5/2025,Delivered,227,118.38,253.78,26872.26,2687.23,1,No,3
10615,Home Goods,HG-753,Supplier A,Germany,New York,Air,10/25/2023,10/29/2023,11/1/2023,11/1/2023,Delivered,399,51.58,84.84,20580.42,1543.53,0,No,5
10616,Apparel,SKU-6533,Supplier A,China,Los Angeles,Sea,8/21/2024,8/23/2024,9/18/2024,9/19/2024,Delivered,225,129.57,282.14,29153.25,874.6,0,No,5
10617,Home Goods,HG-723,Supplier A,Mexico,Chicago,Air,9/13/2025,9/16/2025,9/18/2025,9/20/2025,Delivered,259,117.83,279.87,30517.97,2288.85,0,No,5
10618,Electronics,Model-E903,Global Imports,Mexico,Houston,Express,2/6/2025,2/10/2025,2/11/2025,2/13/2025,Delivered,183,134.99,272.8,24703.17,2470.32,0,No,5
10619,Apparel,SKU-8340,Supplier A,Germany,Phoenix,Express,1/30/2024,2/3/2024,2/6/2024,2/5/2024,Delayed,70,75.46,119.12,5282.2,528.22,0,No,4
10620,Apparel,SKU-6533,National Logistics,China,New York,Sea,3/25/2025,3/26/2025,4/30/2025,4/29/2025,Delayed,161,65.49,126.69,10543.89,316.32,0,No,4
10621,Electronics,Model-D274,Supplier A,Germany,Los Angeles,Express,4/12/2025,4/14/2025,4/16/2025,4/17/2025,Delivered,494,111.45,256.35,55056.3,5505.63,0,No,5
10622,Apparel,SKU-2885,Supplier B,China,Chicago,Air,3/4/2024,3/9/2024,3/15/2024,3/17/2024,Delivered,198,81.1,148.64,16057.8,1204.34,0,No,5
10623,Electronics,Model-A897,Supplier B,Germany,Houston,Air,5/2/2025,5/5/2025,5/9/2025,5/11/2025,Delivered,65,85.83,171.46,5578.95,418.42,0,No,5
10624,Electronics,Model-A897,Supplier A,Mexico,Phoenix,Air,1/12/2025,1/17/2025,,1/26/2025,Cancelled,170,18.76,33.2,3189.2,239.19,0,No,
10625,Electronics,Model-A897,Supplier B,Germany,New York,Land,2/10/2025,2/15/2025,2/20/2025,2/24/2025,Delivered,170,20.66,40.41,3512.2,158.05,7,No,3
10626,Home Goods,HG-753,Supplier B,China,Los Angeles,Air,2/2/2025,2/4/2025,2/6/2025,2/7/2025,Delivered,196,16.43,31.1,3220.28,241.52,0,No,5
10627,Home Goods,HG-723,National Logistics,Germany,Chicago,Sea,4/8/2024,4/12/2024,5/2/2024,5/5/2024,Delivered,218,19.91,33.21,4340.38,130.21,0,No,5
10628,Electronics,Model-C260,Supplier C,China,Houston,Sea,2/4/2024,2/7/2024,3/2/2024,3/5/2024,Delivered,470,81.72,144.58,38408.4,1152.25,0,No,5
10629,Apparel,SKU-2885,Supplier A,Vietnam,Phoenix,Sea,9/19/2024,9/23/2024,10/21/2024,10/22/2024,Delivered,273,91.91,154.84,25091.43,752.74,0,No,5
10630,Apparel,SKU-1750,Supplier B,USA,New York,Air,8/24/2024,8/27/2024,8/31/2024,9/1/2024,Delivered,352,83.97,175.2,29557.44,2216.81,0,No,5
10631,Apparel,SKU-7098,Supplier C,USA,Los Angeles,Sea,4/18/2025,4/23/2025,6/2/2025,6/2/2025,Delivered,126,135.48,236.22,17070.48,512.11,6,Yes,2
10632,Electronics,Model-E903,Supplier B,Vietnam,Chicago,Land,3/2/2025,3/3/2025,3/9/2025,3/10/2025,Delivered,200,51.73,84.67,10346,465.57,0,No,5
10633,Home Goods,HG-723,Supplier C,Germany,Houston,Air,5/14/2025,5/18/2025,5/23/2025,5/22/2025,Delayed,335,111.68,176.76,37412.8,2805.96,0,Yes,3
10634,Home Goods,HG-753,National Logistics,China,Phoenix,Land,12/4/2023,12/8/2023,12/19/2023,12/22/2023,Delivered,139,66.28,141.61,9212.92,414.58,0,No,5
10635,Home Goods,HG-871,Global Imports,China,New York,Express,5/6/2025,5/9/2025,5/10/2025,5/12/2025,Delivered,217,80.64,181.07,17498.88,1749.89,2,No,3
10636,Apparel,SKU-6533,Supplier A,USA,Los Angeles,Sea,11/26/2023,11/29/2023,1/5/2024,1/7/2024,Delivered,465,87.19,211.53,40543.35,1216.3,0,No,5
10637,Apparel,SKU-2885,Global Imports,Vietnam,Chicago,Land,6/6/2024,6/7/2024,6/14/2024,6/13/2024,Delayed,209,61.95,106.62,12947.55,582.64,0,Yes,3
10638,Apparel,SKU-8340,Supplier B,USA,Houston,Express,2/29/2024,3/5/2024,3/6/2024,3/9/2024,Delivered,423,42.44,93.04,17952.12,1795.21,0,No,5
10639,Apparel,SKU-6533,Supplier B,Germany,Phoenix,Sea,4/29/2025,5/4/2025,6/13/2025,6/16/2025,Delivered,150,146.09,297.68,21913.5,657.4,3,No,3
10640,Apparel,SKU-8340,Supplier B,USA,New York,Sea,1/23/2025,1/27/2025,2/18/2025,2/21/2025,Delivered,235,100.58,157.21,23636.3,709.09,0,No,5
10641,Apparel,SKU-8340,Supplier C,USA,Los Angeles,Sea,5/31/2024,6/2/2024,7/7/2024,7/8/2024,Delivered,183,66.6,124.22,12187.8,365.63,0,No,5
10642,Electronics,Model-B583,National Logistics,Germany,Chicago,Sea,8/29/2025,8/30/2025,9/24/2025,9/23/2025,Delayed,204,122.33,210.58,24955.32,748.66,0,No,4
10643,Electronics,Model-A897,Global Imports,Vietnam,Houston,Air,5/2/2024,5/7/2024,5/12/2024,5/11/2024,Delayed,423,63.17,141.9,26720.91,2004.07,0,No,4
10644,Electronics,Model-B583,Supplier B,Mexico,Phoenix,Air,4/24/2025,4/26/2025,5/1/2025,4/30/2025,Delayed,241,134.86,308.4,32501.26,2437.59,0,No,4
10645,Electronics,Model-E903,Supplier A,USA,New York,Air,9/16/2025,9/20/2025,9/27/2025,9/30/2025,Delivered,487,44.64,80.16,21739.68,1630.48,36,No,3
10646,Apparel,SKU-7098,Supplier C,Germany,Los Angeles,Express,6/14/2025,6/17/2025,6/20/2025,6/20/2025,Delivered,261,125.7,212.83,32807.7,3280.77,0,No,5
10647,Apparel,SKU-1750,Supplier A,Vietnam,Chicago,Express,9/15/2024,9/17/2024,9/18/2024,9/18/2024,Delivered,158,75.05,143.56,11857.9,1185.79,0,No,5
10648,Electronics,Model-B583,Supplier A,China,Houston,Express,10/3/2025,10/5/2025,10/7/2025,10/9/2025,Delivered,427,66.23,124.73,28280.21,2828.02,0,No,5
10649,Home Goods,HG-753,Supplier A,USA,Phoenix,Land,12/25/2023,12/27/2023,1/8/2024,1/8/2024,Delivered,194,45.26,94.47,8780.44,395.12,6,No,3
10650,Home Goods,HG-593,Supplier C,China,New York,Express,3/1/2024,3/4/2024,3/5/2024,3/9/2024,Delivered,179,61.29,112.7,10970.91,1097.09,0,No,5
10651,Apparel,SKU-1750,Global Imports,Germany,Los Angeles,Sea,9/27/2025,10/1/2025,10/22/2025,10/25/2025,Delivered,448,134.98,273.23,60471.04,1814.13,0,No,5
10652,Electronics,Model-E903,Global Imports,Vietnam,Chicago,Land,10/28/2023,11/1/2023,11/10/2023,11/14/2023,Delivered,314,68.5,163.97,21509,967.91,0,No,5
10653,Electronics,Model-D274,Supplier C,China,Houston,Sea,2/16/2025,2/19/2025,3/13/2025,3/16/2025,Delivered,242,55.97,89.79,13544.74,406.34,0,No,5
10654,Electronics,Model-D274,Supplier B,China,Phoenix,Express,4/4/2025,4/8/2025,,4/14/2025,Cancelled,320,33.12,70.13,10598.4,1059.84,0,No,
10655,Electronics,Model-B583,Supplier C,USA,New York,Express,9/23/2025,9/25/2025,9/26/2025,9/26/2025,Delivered,118,138.72,269.47,16368.96,1636.9,0,No,5
10656,Apparel,SKU-1750,Supplier A,China,Los Angeles,Land,2/12/2024,2/15/2024,2/25/2024,2/26/2024,Delivered,333,76.49,120.63,25471.17,1146.2,0,No,5
10657,Home Goods,HG-792,National Logistics,Germany,Chicago,Sea,12/31/2024,1/3/2025,2/11/2025,2/13/2025,Delivered,291,87.17,213.78,25366.47,760.99,0,No,5
10658,Electronics,Model-E903,Supplier C,USA,Houston,Land,2/15/2024,2/20/2024,3/3/2024,3/2/2024,Delayed,486,39.93,78.83,19405.98,873.27,0,Yes,3
10659,Apparel,SKU-6533,Global Imports,USA,Phoenix,Sea,2/8/2024,2/10/2024,3/1/2024,3/4/2024,Delivered,263,28.07,68.36,7382.41,221.47,0,No,5
10660,Apparel,SKU-2885,Supplier A,Germany,New York,Sea,6/3/2024,6/8/2024,7/9/2024,7/8/2024,Delayed,494,115.11,222.31,56864.34,1705.93,0,No,4
10661,Electronics,Model-C260,Global Imports,Germany,Los Angeles,Sea,8/4/2025,8/6/2025,8/31/2025,8/31/2025,Delivered,248,14.77,35.58,3662.96,109.89,0,No,5
10662,Home Goods,HG-723,Global Imports,USA,Chicago,Land,11/11/2024,11/12/2024,11/20/2024,11/20/2024,Delivered,341,54.4,110.94,18550.4,834.77,0,No,5
10663,Electronics,Model-B583,Supplier A,Mexico,Houston,Air,3/21/2024,3/25/2024,3/31/2024,4/4/2024,Delivered,95,124.53,301.1,11830.35,887.28,0,No,5
10664,Home Goods,HG-593,Supplier A,China,Phoenix,Air,5/13/2025,5/18/2025,5/24/2025,5/25/2025,Delivered,129,88.22,210.29,11380.38,853.53,0,No,5
10665,Apparel,SKU-2885,Supplier B,Germany,New York,Express,12/9/2024,12/13/2024,12/15/2024,12/18/2024,Delivered,237,148.06,352.18,35090.22,3509.02,0,No,5
10666,Home Goods,HG-753,Supplier C,Germany,Los Angeles,Express,12/23/2024,12/24/2024,12/25/2024,12/25/2024,Delivered,363,83.56,157.2,30332.28,3033.23,0,No,5
10667,Apparel,SKU-6533,National Logistics,Vietnam,Chicago,Air,11/9/2023,11/12/2023,11/19/2023,11/20/2023,Delivered,155,40.8,86.29,6324,474.3,0,No,5
10668,Electronics,Model-D274,Global Imports,USA,Houston,Express,12/6/2024,12/11/2024,12/14/2024,12/13/2024,Delayed,366,131.64,311.64,48180.24,4818.02,0,No,4
10669,Home Goods,HG-871,Supplier A,Vietnam,Phoenix,Air,5/12/2024,5/16/2024,5/21/2024,5/24/2024,Delivered,126,29.08,53.29,3664.08,274.81,0,No,5
10670,Electronics,Model-D274,Supplier A,Mexico,New York,Air,4/11/2025,4/13/2025,4/15/2025,4/17/2025,Delivered,331,105.32,189.19,34860.92,2614.57,0,No,5
10671,Electronics,Model-C260,Supplier A,USA,Los Angeles,Air,2/22/2024,2/23/2024,2/27/2024,2/29/2024,Delivered,235,100.94,238.91,23720.9,1779.07,0,No,5
10672,Apparel,SKU-6533,Supplier A,USA,Chicago,Land,10/26/2024,10/30/2024,11/7/2024,11/10/2024,Delivered,53,53.18,86.77,2818.54,126.83,0,No,5
10673,Apparel,SKU-1750,Global Imports,USA,Houston,Air,3/12/2025,3/15/2025,3/20/2025,3/22/2025,Delivered,323,90.83,204.19,29338.09,2200.36,1,No,3
10674,Home Goods,HG-593,Supplier A,Mexico,Phoenix,Land,12/15/2023,12/17/2023,12/26/2023,12/27/2023,Delivered,138,46.88,106.77,6469.44,291.12,0,No,5
10675,Home Goods,HG-723,Global Imports,USA,New York,Sea,1/14/2025,1/18/2025,,3/1/2025,Cancelled,59,91.38,223.97,5391.42,161.74,0,No,
10676,Apparel,SKU-6533,Supplier C,Mexico,Los Angeles,Express,11/26/2023,11/27/2023,11/29/2023,11/29/2023,Delivered,473,44.64,78.9,21114.72,2111.47,0,No,5
10677,Home Goods,HG-723,Global Imports,USA,Chicago,Land,8/16/2024,8/19/2024,8/30/2024,9/3/2024,Delivered,390,121.86,217.41,47525.4,2138.64,0,No,5
10678,Home Goods,HG-753,Supplier C,USA,Houston,Express,10/1/2024,10/5/2024,10/6/2024,10/5/2024,Delayed,52,43.77,106.16,2276.04,227.6,0,Yes,3
10679,Electronics,Model-B583,Supplier A,China,Phoenix,Express,7/5/2024,7/10/2024,7/13/2024,7/14/2024,Delivered,496,105.78,253.91,52466.88,5246.69,0,No,5
10680,Apparel,SKU-1750,Supplier A,Mexico,New York,Air,6/12/2025,6/14/2025,6/21/2025,6/20/2025,Delayed,181,121.77,209,22040.37,1653.03,0,No,4
10681,Home Goods,HG-593,Supplier B,USA,Los Angeles,Express,11/12/2024,11/16/2024,11/19/2024,11/22/2024,Delivered,74,53.64,92.41,3969.36,396.94,0,No,5
10682,Apparel,SKU-7098,Supplier C,China,Chicago,Land,12/27/2023,1/1/2024,1/9/2024,1/10/2024,Delivered,242,112.19,265.71,27149.98,1221.75,0,No,5
10683,Electronics,Model-E903,National Logistics,China,Houston,Air,4/10/2024,4/13/2024,4/15/2024,4/14/2024,Delayed,484,148.76,355.02,71999.84,5399.99,0,Yes,3
10684,Apparel,SKU-8340,Supplier B,USA,Phoenix,Air,10/8/2024,10/13/2024,10/19/2024,10/21/2024,Delivered,83,145.07,234.47,12040.81,903.06,0,No,5
10685,Electronics,Model-A897,National Logistics,Germany,New York,Sea,4/11/2024,4/14/2024,5/20/2024,5/20/2024,Delivered,98,13.23,24.32,1296.54,38.9,0,No,5
10686,Electronics,Model-B583,Global Imports,USA,Los Angeles,Sea,5/26/2025,5/29/2025,6/20/2025,6/23/2025,Delivered,483,69.64,167.49,33636.12,1009.08,0,No,5
10687,Electronics,Model-D274,Supplier B,USA,Chicago,Express,4/17/2025,4/18/2025,4/21/2025,4/20/2025,Delayed,50,52.61,80.54,2630.5,263.05,0,No,4
10688,Home Goods,HG-593,Global Imports,USA,Houston,Land,6/19/2024,6/24/2024,7/2/2024,7/5/2024,Delivered,164,88.8,209.27,14563.2,655.34,0,No,5
10689,Apparel,SKU-7098,Supplier B,Mexico,,Express,3/5/2025,3/10/2025,3/11/2025,3/12/2025,Delivered,129,118.12,203.14,15237.48,1523.75,0,No,5
10690,Home Goods,HG-753,Supplier B,Germany,New York,Express,12/4/2024,12/6/2024,12/7/2024,12/6/2024,Delayed,352,47.36,109.81,16670.72,1667.07,0,Yes,3
10691,Apparel,SKU-8340,Global Imports,USA,Los Angeles,Land,8/30/2025,9/2/2025,9/10/2025,9/13/2025,Delivered,110,11.64,22.49,1280.4,57.62,0,No,5
10692,Home Goods,HG-871,National Logistics,USA,Chicago,Land,4/17/2024,4/18/2024,4/30/2024,4/30/2024,Delivered,425,16.79,33.18,7135.75,321.11,0,No,5
10693,Electronics,Model-C260,Global Imports,Germany,Houston,Express,2/13/2025,2/14/2025,2/15/2025,2/18/2025,Delivered,461,26.58,49.7,12253.38,1225.34,0,No,5
10694,Electronics,Model-C260,Supplier B,China,Phoenix,Express,5/10/2024,5/15/2024,5/18/2024,5/18/2024,Delivered,74,121.23,220.21,8971.02,897.1,0,No,5
10695,Apparel,SKU-2885,Supplier B,USA,New York,Sea,9/27/2024,9/29/2024,11/3/2024,11/6/2024,Delivered,232,96.69,173.26,22432.08,672.96,0,No,5
10696,Home Goods,HG-792,Supplier B,Germany,Los Angeles,Air,5/11/2025,5/16/2025,5/23/2025,5/22/2025,Delayed,296,64.42,126.36,19068.32,1430.12,0,No,4
10697,Home Goods,HG-792,Global Imports,USA,Chicago,Express,1/11/2024,1/12/2024,1/14/2024,1/16/2024,Delivered,125,60.73,127.08,7591.25,759.12,0,No,5
10698,Apparel,SKU-7098,Supplier C,Germany,Houston,Land,3/27/2025,3/29/2025,4/9/2025,4/13/2025,Delivered,367,17.32,40.32,6356.44,286.04,0,No,5
10699,Electronics,Model-B583,Global Imports,Mexico,Phoenix,Air,11/28/2024,12/1/2024,12/7/2024,12/11/2024,Delivered,439,35.74,88.73,15689.86,1176.74,0,No,5
10700,Home Goods,HG-723,Supplier B,China,New York,Express,12/2/2024,12/4/2024,12/6/2024,12/7/2024,Delivered,158,114.94,226.27,18160.52,1816.05,0,No,5
10701,Home Goods,HG-593,Supplier B,China,Los Angeles,Air,6/12/2025,6/16/2025,6/23/2025,6/24/2025,Delivered,210,24.55,52.72,5155.5,386.66,0,No,5
10702,Electronics,Model-B583,Supplier B,China,Chicago,Express,8/1/2024,8/4/2024,8/5/2024,8/8/2024,Delivered,324,147.93,239.37,47929.32,4792.93,0,No,5
10703,Electronics,Model-D274,Supplier C,Vietnam,Houston,Air,7/22/2025,7/26/2025,7/29/2025,8/2/2025,Delivered,441,106.13,181.38,46803.33,3510.25,0,No,5
10704,Home Goods,HG-753,Global Imports,China,Phoenix,Sea,11/2/2023,11/3/2023,12/2/2023,12/1/2023,Delayed,429,19.74,47.71,8468.46,254.05,0,No,4
10705,Electronics,Model-A897,Global Imports,USA,New York,Express,10/2/2024,10/5/2024,10/6/2024,10/5/2024,Delayed,278,55.8,110.38,15512.4,1551.24,0,Yes,3
10706,Home Goods,HG-871,Supplier C,Germany,Los Angeles,Land,2/18/2025,2/20/2025,2/25/2025,2/25/2025,Delivered,65,48.21,112.47,3133.65,141.01,0,No,5
10707,Electronics,Model-B583,Supplier B,USA,Chicago,Sea,11/25/2023,11/28/2023,,1/5/2024,Cancelled,102,21.56,44.25,2199.12,65.97,0,No,
10708,Home Goods,HG-871,Supplier C,Vietnam,Houston,Land,2/25/2024,2/26/2024,3/9/2024,3/13/2024,Delivered,255,80.79,147.14,20601.45,927.07,0,No,5
10709,Electronics,Model-D274,Supplier B,Germany,Phoenix,Land,12/16/2024,12/21/2024,1/2/2025,1/5/2025,Delivered,214,150.15,282.03,32132.1,1445.94,0,No,5
10710,Apparel,SKU-2885,Supplier C,Vietnam,New York,Land,3/24/2025,3/29/2025,,4/7/2025,Cancelled,136,142.59,252.87,19392.24,872.65,0,No,
10711,Electronics,Model-B583,Supplier C,Germany,Los Angeles,Land,1/2/2024,1/5/2024,1/10/2024,1/10/2024,Delivered,293,105.95,212.55,31043.35,1396.95,0,No,5
10712,Apparel,SKU-2885,Supplier A,China,Chicago,Land,10/6/2024,10/8/2024,10/14/2024,10/13/2024,Delayed,243,81.28,165.12,19751.04,888.8,0,No,4
10713,Electronics,Model-B583,Supplier C,Vietnam,Houston,Sea,7/15/2025,7/17/2025,8/6/2025,8/8/2025,Delivered,288,36.56,60.59,10529.28,315.88,0,No,5
10714,Home Goods,HG-753,Supplier C,USA,Phoenix,Land,2/8/2025,2/9/2025,2/20/2025,2/22/2025,Delivered,56,125.85,265.43,7047.6,317.14,0,No,5
10715,Electronics,Model-B583,Supplier C,Mexico,New York,Sea,5/2/2024,5/7/2024,6/9/2024,6/9/2024,Delivered,71,107.73,198.64,7648.83,229.46,0,No,5
10716,Home Goods,HG-723,Supplier A,Mexico,Los Angeles,Air,6/19/2025,6/22/2025,6/28/2025,6/29/2025,Delivered,426,65.92,130.69,28081.92,2106.14,0,No,5
10717,Home Goods,HG-593,Supplier B,China,Chicago,Land,9/18/2024,9/22/2024,10/3/2024,10/4/2024,Delivered,246,42.69,67.26,10501.74,472.58,0,No,5
10718,Apparel,SKU-7098,National Logistics,Germany,Houston,Sea,10/4/2025,10/5/2025,11/8/2025,11/8/2025,Delivered,181,34.63,65.08,6268.03,188.04,0,No,5
10719,Home Goods,HG-593,Supplier C,Vietnam,Phoenix,Air,2/11/2024,2/14/2024,2/20/2024,2/22/2024,Delivered,335,26.51,57.47,8880.85,666.06,0,No,5
10720,Electronics,Model-C260,Global Imports,Germany,New York,Air,4/2/2025,4/6/2025,4/11/2025,4/10/2025,Delayed,173,38.32,95.08,6629.36,497.2,0,Yes,3
10721,Home Goods,HG-753,Supplier C,Mexico,Los Angeles,Land,1/7/2024,1/11/2024,1/19/2024,1/22/2024,Delivered,243,104.89,185.15,25488.27,1146.97,0,No,5
10722,Electronics,Model-D274,Global Imports,Germany,Chicago,Express,9/29/2025,10/2/2025,,10/4/2025,Cancelled,56,110.42,266.69,6183.52,618.35,0,No,
10723,Electronics,Model-D274,Supplier A,USA,Houston,Land,6/24/2024,6/28/2024,7/3/2024,7/6/2024,Delivered,200,25.53,43,5106,229.77,0,No,5
10724,Apparel,SKU-6533,Supplier B,China,Phoenix,Sea,1/24/2024,1/28/2024,3/1/2024,3/3/2024,Delivered,303,102.27,235.58,30987.81,929.63,0,No,5
10725,Apparel,SKU-2885,Supplier B,Vietnam,New York,Land,4/11/2024,4/16/2024,4/22/2024,4/22/2024,Delivered,330,94.39,150.1,31148.7,1401.69,0,No,5
10726,Electronics,Model-A897,Supplier B,Mexico,Los Angeles,Air,11/21/2024,11/22/2024,11/27/2024,11/30/2024,Delivered,106,71.84,159.63,7615.04,571.13,0,No,5
10727,Home Goods,HG-753,Supplier B,Vietnam,Chicago,Express,10/31/2024,11/4/2024,11/6/2024,11/9/2024,Delivered,454,99.63,243.56,45232.02,4523.2,0,No,5
10728,Apparel,SKU-2885,Supplier A,Vietnam,Houston,Express,3/13/2025,3/15/2025,3/18/2025,3/19/2025,Delivered,480,33,72.62,15840,1584,0,No,5
10729,Electronics,Model-C260,Global Imports,China,Phoenix,Sea,4/16/2024,4/20/2024,,5/12/2024,Cancelled,191,124.54,244.52,23787.14,713.61,0,No,
10730,Electronics,Model-B583,Global Imports,Vietnam,New York,Air,7/4/2024,7/7/2024,7/12/2024,7/15/2024,Delivered,237,24.6,40.42,5830.2,437.26,0,No,5
10731,Electronics,Model-C260,National Logistics,Germany,Los Angeles,Air,2/15/2025,2/20/2025,2/26/2025,3/1/2025,Delivered,476,69.01,154.86,32848.76,2463.66,11,No,3
10732,Electronics,Model-E903,Supplier A,China,Chicago,Sea,12/5/2024,12/10/2024,1/2/2025,1/3/2025,Delivered,293,64.81,159.37,18989.33,569.68,0,No,5
10733,Electronics,Model-B583,Supplier A,Germany,Houston,Air,7/6/2025,7/8/2025,7/10/2025,7/10/2025,Delivered,138,30.8,67.32,4250.4,318.78,0,No,5
10734,Apparel,SKU-7098,National Logistics,Germany,Phoenix,Sea,9/19/2025,9/23/2025,10/27/2025,10/31/2025,Delivered,461,97.25,157.85,44832.25,1344.97,0,No,5
10735,Apparel,SKU-7098,Supplier A,Vietnam,New York,Air,6/11/2025,6/16/2025,6/18/2025,6/17/2025,Delayed,253,125.52,229.2,31756.56,2381.74,0,Yes,3
10736,Home Goods,HG-723,Supplier C,China,Los Angeles,Land,9/27/2025,9/30/2025,10/9/2025,10/9/2025,Delivered,128,45.95,97.98,5881.6,264.67,11,Yes,2
10737,Home Goods,HG-753,Supplier C,USA,Chicago,Express,8/31/2025,9/2/2025,9/4/2025,9/4/2025,Delivered,458,68.05,114.32,31166.9,3116.69,0,No,5
10738,Electronics,Model-D274,National Logistics,China,Houston,Land,6/5/2024,6/10/2024,6/18/2024,6/19/2024,Delivered,117,37.58,,4396.86,197.86,0,No,5
10739,Apparel,SKU-2885,Supplier A,Vietnam,Phoenix,Sea,7/23/2025,7/28/2025,9/3/2025,9/3/2025,Delivered,120,122.73,237.28,14727.6,441.83,0,No,5
10740,Electronics,Model-B583,Supplier A,Mexico,New York,Sea,12/20/2024,12/25/2024,1/16/2025,1/16/2025,Delivered,414,95.52,177,39545.28,1186.36,0,No,5
10741,Apparel,SKU-7098,National Logistics,Vietnam,Los Angeles,Sea,8/2/2025,8/7/2025,9/1/2025,9/4/2025,Delivered,444,88.62,190.44,39347.28,1180.42,0,No,5
10742,Apparel,SKU-2885,National Logistics,Vietnam,Chicago,Air,4/7/2025,4/11/2025,4/18/2025,4/21/2025,Delivered,150,119.9,283.85,17985,1348.88,0,No,5
10743,Electronics,Model-B583,Supplier A,Mexico,Houston,Land,11/30/2024,12/3/2024,12/13/2024,12/16/2024,Delivered,339,81.96,180.45,27784.44,1250.3,0,No,5
10744,Electronics,Model-C260,Supplier C,Vietnam,Phoenix,Land,4/6/2025,4/7/2025,4/12/2025,4/16/2025,Delivered,177,52.38,87.57,9271.26,417.21,0,No,5
10745,Electronics,Model-C260,Global Imports,Mexico,New York,Express,11/10/2023,11/14/2023,11/16/2023,11/18/2023,Delivered,470,21.34,42.46,10029.8,1002.98,0,No,5
10746,Home Goods,HG-871,Supplier B,Vietnam,Los Angeles,Sea,8/10/2024,8/15/2024,9/4/2024,9/4/2024,Delivered,334,24.01,51.13,8019.34,240.58,0,No,5
10747,Apparel,SKU-7098,National Logistics,Vietnam,Chicago,Sea,4/2/2024,4/6/2024,4/29/2024,4/30/2024,Delivered,382,35,72.76,13370,401.1,0,No,5
10748,Home Goods,HG-723,National Logistics,Germany,Houston,Express,12/30/2024,1/1/2025,,1/7/2025,Cancelled,69,73.18,139.57,5049.42,504.94,0,No,
10749,Home Goods,HG-593,National Logistics,China,Phoenix,Land,9/25/2024,9/28/2024,10/6/2024,10/8/2024,Delivered,342,65.19,156.24,22294.98,1003.27,0,No,5
10750,Home Goods,HG-723,National Logistics,Germany,New York,Land,2/14/2025,2/17/2025,2/23/2025,2/26/2025,Delivered,161,148,291.4,23828,1072.26,0,No,5
10751,Electronics,Model-E903,Supplier B,China,Los Angeles,Land,7/24/2024,7/29/2024,8/8/2024,8/7/2024,Delayed,52,24.33,54.38,1265.16,56.93,0,Yes,3
10752,Apparel,SKU-1750,National Logistics,China,Chicago,Land,2/16/2025,2/18/2025,2/28/2025,2/28/2025,Delivered,99,133.89,269.91,13255.11,596.48,0,No,5
10753,Apparel,SKU-2885,Supplier B,Vietnam,Houston,Land,6/13/2024,6/16/2024,6/21/2024,6/25/2024,Delivered,488,109.28,174.16,53328.64,2399.79,0,No,5
10754,Electronics,Model-B583,Supplier B,USA,Phoenix,Land,2/8/2024,2/10/2024,2/20/2024,2/24/2024,Delivered,281,45.8,76.53,12869.8,579.14,0,No,5
10755,Electronics,Model-D274,Supplier B,USA,New York,Land,9/12/2025,9/14/2025,9/25/2025,9/29/2025,Delivered,84,141.52,338.05,11887.68,534.95,0,No,5
10756,Electronics,Model-A897,Global Imports,Germany,Los Angeles,Air,12/27/2024,12/29/2024,1/4/2025,1/6/2025,Delivered,175,73.81,140.1,12916.75,968.76,0,No,5
10757,Electronics,Model-D274,Supplier A,Mexico,Chicago,Express,11/3/2023,11/5/2023,11/7/2023,11/10/2023,Delivered,371,11.36,20.96,4214.56,421.46,0,No,5
10758,Home Goods,HG-871,Supplier C,China,Houston,Air,2/4/2025,2/9/2025,2/13/2025,2/17/2025,Delivered,237,89.64,199.8,21244.68,1593.35,16,Yes,2
10759,Apparel,SKU-1750,National Logistics,Germany,Phoenix,Express,3/7/2025,3/10/2025,3/13/2025,3/16/2025,Delivered,283,120.55,278.42,34115.65,3411.57,0,No,5
